[2025-01-21 16:54:32,081][INFO] Running PROJECT: CRC-DX, P LEARNING RATE: 0.0001, OPTIMIZER: ADAMW, NUM EPOCHS: 80, BATCH SIZE: 2048, DEVICES: cuda, SMOOTHING: 0.25
[2025-01-21 16:54:32,081][INFO] params["in_chans"]=[200, 16]
[2025-01-21 16:54:32,081][INFO] params["dims"]=[512, 512]
[2025-01-21 16:54:32,083][INFO] params["out_chans"]=[16, 8]
[2025-01-21 16:54:32,083][INFO] params["heads"]=[8, 4]
[2025-01-21 19:06:20,851][INFO] Epoch[70/80], train AUC: 0.9957(0.9885-0.9995), test AUC: 0.8692(0.7700-0.9387)
[2025-01-21 19:08:09,393][INFO] Epoch[71/80], loss:0.4278, CE loss:0.4278
[2025-01-21 19:08:09,393][INFO] Epoch[71/80], train B-acc: 0.9648(0.9216-0.9933), test B-acc: 0.7765(0.6812-0.8701)
[2025-01-21 19:08:09,404][INFO] Epoch[71/80], train AUC: 0.9962(0.9892-1.0000), test AUC: 0.8675(0.7726-0.9373)
[2025-01-21 19:09:57,326][INFO] Epoch[72/80], loss:0.4272, CE loss:0.4272
[2025-01-21 19:09:57,326][INFO] Epoch[72/80], train B-acc: 0.9669(0.9242-0.9937), test B-acc: 0.7960(0.7041-0.8843)
[2025-01-21 19:09:57,326][INFO] Epoch[72/80], train AUC: 0.9962(0.9903-0.9996), test AUC: 0.8721(0.7784-0.9424)
[2025-01-21 19:11:45,590][INFO] Epoch[73/80], loss:0.4267, CE loss:0.4267
[2025-01-21 19:11:45,590][INFO] Epoch[73/80], train B-acc: 0.9712(0.9361-0.9930), test B-acc: 0.7877(0.6840-0.8721)
[2025-01-21 19:11:45,590][INFO] Epoch[73/80], train AUC: 0.9965(0.9903-0.9997), test AUC: 0.8690(0.7818-0.9402)
[2025-01-21 19:13:33,200][INFO] Epoch[74/80], loss:0.4261, CE loss:0.4261
[2025-01-21 19:13:33,200][INFO] Epoch[74/80], train B-acc: 0.9661(0.9238-0.9955), test B-acc: 0.7925(0.6919-0.8779)
[2025-01-21 19:13:33,200][INFO] Epoch[74/80], train AUC: 0.9968(0.9908-0.9997), test AUC: 0.8676(0.7812-0.9380)
[2025-01-21 19:15:27,292][INFO] Epoch[75/80], loss:0.4254, CE loss:0.4254
[2025-01-21 19:15:27,292][INFO] Epoch[75/80], train B-acc: 0.9620(0.9165-0.9908), test B-acc: 0.7749(0.6745-0.8615)
[2025-01-21 19:15:27,293][INFO] Epoch[75/80], train AUC: 0.9970(0.9910-0.9999), test AUC: 0.8696(0.7792-0.9439)
[2025-01-21 19:17:20,494][INFO] Epoch[76/80], loss:0.4250, CE loss:0.4250
[2025-01-21 19:17:20,494][INFO] Epoch[76/80], train B-acc: 0.9665(0.9245-0.9953), test B-acc: 0.7923(0.6956-0.8836)
[2025-01-21 19:17:20,494][INFO] Epoch[76/80], train AUC: 0.9972(0.9921-0.9997), test AUC: 0.8720(0.7780-0.9429)
[2025-01-21 19:19:12,938][INFO] Epoch[77/80], loss:0.4241, CE loss:0.4241
[2025-01-21 19:19:12,938][INFO] Epoch[77/80], train B-acc: 0.9662(0.9243-0.9955), test B-acc: 0.7956(0.6956-0.8838)
[2025-01-21 19:19:12,939][INFO] Epoch[77/80], train AUC: 0.9972(0.9920-0.9998), test AUC: 0.8713(0.7750-0.9402)
[2025-01-21 19:19:55,082][INFO] Epoch 78 retry 1 of 5, loss did not decrease.
[2025-01-21 19:21:45,882][INFO] Epoch[78/80], loss:0.4234, CE loss:0.4234
[2025-01-21 19:21:45,882][INFO] Epoch[78/80], train B-acc: 0.9755(0.9421-0.9954), test B-acc: 0.7902(0.6857-0.8776)
[2025-01-21 19:21:45,882][INFO] Epoch[78/80], train AUC: 0.9976(0.9929-0.9999), test AUC: 0.8747(0.7890-0.9454)
[2025-01-21 19:23:37,844][INFO] Epoch[79/80], loss:0.4229, CE loss:0.4229
[2025-01-21 19:23:37,845][INFO] Epoch[79/80], train B-acc: 0.9629(0.9209-0.9931), test B-acc: 0.7798(0.6755-0.8770)
[2025-01-21 19:23:37,845][INFO] Epoch[79/80], train AUC: 0.9979(0.9934-0.9998), test AUC: 0.8727(0.7750-0.9410)
[2025-01-21 19:25:29,448][INFO] Epoch[80/80], loss:0.4224, CE loss:0.4224
[2025-01-21 19:25:29,448][INFO] Epoch[80/80], train B-acc: 0.9639(0.9196-0.9932), test B-acc: 0.7733(0.6714-0.8680)
[2025-01-21 19:25:29,450][INFO] Epoch[80/80], train AUC: 0.9979(0.9938-1.0000), test AUC: 0.8746(0.7719-0.9463)
